Wav (nm)	CalR)	Wav (nm)	MeasuredR	Torg (nm)	Tmir (nm)	3.800E+2	6.258E-1	3.808E+2	5.604E-1	1.600E+1	1.090E+2
		5.534E+2	9.030E-1		
		5.537E+2	9.037E-1		
		5.541E+2	9.013E-1		
		5.544E+2	9.069E-1		
		5.548E+2	9.068E-1		
		5.551E+2	9.099E-1		
		5.555E+2	9.102E-1		
		5.558E+2	9.131E-1		
		5.561E+2	9.164E-1		
		5.565E+2	9.122E-1		
		5.568E+2	9.083E-1		
		5.572E+2	9.093E-1		
		5.575E+2	9.123E-1		
		5.579E+2	9.077E-1		
		5.582E+2	9.127E-1		
		5.586E+2	9.104E-1		
		5.589E+2	9.185E-1		
		5.592E+2	9.127E-1		
		5.596E+2	9.153E-1		
		5.599E+2	9.248E-1		
		5.603E+2	9.185E-1		
		5.606E+2	9.253E-1		
		5.610E+2	9.238E-1		
		5.613E+2	9.205E-1		
		5.617E+2	9.229E-1		
		5.620E+2	9.247E-1		
		5.624E+2	9.225E-1		
		5.627E+2	9.260E-1		
		5.630E+2	9.240E-1		
		5.634E+2	9.259E-1		
		5.637E+2	9.267E-1		
		5.641E+2	9.244E-1		
		5.644E+2	9.282E-1		
		5.648E+2	9.321E-1		
		5.651E+2	9.324E-1		
		5.655E+2	9.309E-1		
		5.658E+2	9.325E-1		
		5.661E+2	9.317E-1		
		5.665E+2	9.341E-1		
		5.668E+2	9.370E-1		
		5.672E+2	9.377E-1		
		5.675E+2	9.343E-1		
		5.679E+2	9.355E-1		
		5.682E+2	9.355E-1		
		5.686E+2	9.416E-1		
		5.689E+2	9.384E-1		
		5.692E+2	9.401E-1		
		5.696E+2	9.425E-1		
		5.699E+2	9.440E-1		
		5.703E+2	9.404E-1		
		5.706E+2	9.427E-1		
		5.710E+2	9.380E-1		
		5.713E+2	9.443E-1		
		5.716E+2	9.452E-1		
		5.720E+2	9.422E-1		
		5.723E+2	9.476E-1		
		5.727E+2	9.481E-1		
		5.730E+2	9.455E-1		
		5.734E+2	9.433E-1		
		5.737E+2	9.477E-1		
		5.741E+2	9.463E-1		
		5.744E+2	9.450E-1		
		5.748E+2	9.460E-1		
		5.751E+2	9.463E-1		
		5.754E+2	9.464E-1		
		5.758E+2	9.489E-1		
		5.761E+2	9.531E-1		
		5.765E+2	9.494E-1		
		5.768E+2	9.499E-1		
		5.771E+2	9.526E-1		
